actor_id,movie_id,role
1427,56881,
1428,40657,Dealer
1429,129868,"Pakistani Guy"
1430,33635,
1431,135108,
1432,28055,Leoncio
1432,28295,
1432,30535,
1432,55465,
1432,60090,
1432,71257,Tatang
1432,85479,Mondragon
1432,103774,Jaime
1432,141380,
1432,157080,
1432,158673,"Terry's lawyer"
1432,162113,Tomas
1432,163815,
1432,174127,
1432,200664,
1432,208679,
1432,211185,
1432,219405,
1432,246938,
1432,287062,Ben
1432,294311,
1432,322603,
1432,334241,"Doctor at mining camp"
1432,358509,
1432,368320,
1432,387832,Jaime
1432,404049,Delfin
1433,67955,"Other Appearance"
1434,58916,
1435,31085,"Jefe de policia"
1436,48826,
1437,207858,"The Male as a Cub"
1438,207858,"Man at bar"
1439,207858,"The Female's Fantasy Son"
1440,30678,"Hotel Tenants"
1441,43118,"Pai Vavá"
1441,95432,"Fat Marley"
1441,322218,"Barbecue guest"
1442,23401,"Fernando White"
1442,45899,
1442,52929,
1442,55154,"Conde de Mata-Porcos"
1442,111492,
1442,196657,Veríssimo
1442,238077,
1442,239947,
1442,244194,"(segment "Perigo Negro")"
1442,269534,Lawyer
1442,294820,
1442,354484,
1442,379937,Policeman
1442,380196,"Álvaro Luiz Gomes"
1442,380446,Décio
1442,384711,"Prof. Dimitri Nicolaievitch"
1442,385043,"Arnon Balakian"
1442,392510,Piconês
1442,396795,"Nero Horácio Koll"
1442,396810,Diogo
1442,397787,
1442,400445,Sebastião
1442,402593,Ravengar
1442,407868,"Coutinho Abreu"
1443,239971,
1443,249641,
1444,23569,"King Cnute"
1444,135622,"King Urian"
1444,245115,"Dr. Junger"
1445,306955,"Gabi Buchbut"
1446,25829,
1447,74585,
1448,216594,Himself
1448,378377,Solymann
1449,356605,Ama
1449,382126,Himself
1449,387920,Himself/Host
1449,394772,Host
1450,387552,
1451,104705,Himself
1452,304457,
1453,200954,"Chef Consigne"
1454,145415,"Party Goer #8"
1455,244821,Himself
1456,25220,Josefo
1456,256786,
1457,405760,Aljoscha
1458,316171,"BiLE (Band)"
1459,376236,Temirton
1460,380391,"Doctor (1988)"
1461,16957,
1462,16957,
1463,56929,"Secondo Gemello"
1464,56929,"Primo Gemello"
1465,2755,Aranjuez
1465,8654,
1465,22122,Avinoam
1465,53073,
1465,80776,Patrick
1465,97952,Andre
1465,98034,Yotam
1465,105185,Joseph
1465,125791,Shoshana
1465,138649,
1465,156653,
1465,163786,
1465,176017,Avi
1465,176988,Abdel
1465,178815,
1465,179346,Mulli
1465,179347,
1465,179554,
1465,180770,
1465,189059,Nethanel
1465,191404,Goldy
1465,201961,
1465,202434,
1465,205297,Aris
1465,206496,"Reuven Shechter"
1465,208730,
1465,243256,Avram
1465,254859,
1465,271822,Nissem
1465,275016,
1465,280591,
1465,281662,Uri
1465,300360,Georgie
1465,310657,Husband
1465,371296,
1465,405010,Rafi
1466,176256,"Matt's Students"
1467,127452,
1467,175658,
1468,30847,
1468,63357,
1468,64153,
1468,178726,
1468,292981,
1468,356934,
1469,33148,
1469,43118,Ari
1469,61342,
1469,85521,Dorival
1469,98759,
1469,99107,
1469,224991,
1469,244958,
1469,266480,
1469,379814,Benjamin
1469,384266,
1469,386728,Sampaio
1469,388641,
1469,397198,
1469,397544,
1469,402266,Tito
1469,402503,
1469,407830,Benedito
1469,408942,Benedito
1470,23392,
1471,245698,Fisherman
1471,248879,"The Cab Driver"
1472,265814,
1472,291557,
1472,348118,
1473,24837,"Armando Trotta"
1473,110104,
1473,163744,Benito
1473,241186,Bianchi
1473,296540,
1474,370863,"Funeral musician"
1475,302333,"Vigilante de sitos arheologic"
1476,290481,"Mexikanischer Musiker (extend"
1477,146982,
1478,167083,
1479,176955,
1480,104716,Himself
1480,104718,Himself
1480,104765,"Turkish entry (17th place)"
1481,16835,Murat
